"","j_hidp","j_qfhigh_dv"
"9674",414188018,-8
"9675",414188018,13
"9676",409863218,1
"9677",412807618,7
"9678",414201618,-8
"9679",414201618,3
"9680",409754418,96
"9681",414208418,-8
"9682",414215218,-8
"9683",414215218,-8
"9684",414222018,-8
"9685",414228818,-8
"9686",414228818,-8
"9687",409774818,15
"9688",414235618,5
"9689",414235618,11
"9690",409788418,1
"9691",414249218,-8
"9692",414249218,96
"9693",414249218,13
"9694",412814418,2
"9695",412821218,1
"9696",414256018,-8
"9697",414262818,-8
"9698",414256018,13
"9699",412828018,96
"9700",412834818,1
"9701",412834818,2
"9702",414276418,6
"9703",412841618,13
"9704",412848418,96
"9705",414011218,2
"9706",414290018,-8
"9707",414290018,-8
"9708",414290018,13
"9709",409462018,96
"9710",414296818,96
"9711",414296818,-8
"9712",412855218,3
"9713",412862018,96
"9714",412862018,13
"9715",412868818,96
"9716",412875618,13
"9717",412882418,96
"9718",412889218,13
"9719",412889218,13
"9720",412896018,13
"9721",412902818,96
"9722",412902818,2
"9723",412909618,13
"9724",412923218,16
"9725",412923218,96
"9726",412930018,13
"9727",412930018,13
"9728",412936818,2
"9729",412936818,2
"9730",412936818,13
"9731",410454818,4
"9732",412943618,2
"9733",412950418,96
"9734",412964018,96
"9735",412970818,2
"9736",412970818,3
"9737",412984418,96
"9738",412991218,1
"9739",412991218,13
"9740",413004818,2
"9741",413004818,5
"9742",413011618,13
"9743",413011618,14
"9744",413032018,15
"9745",413045618,3
"9746",413052418,96
"9747",413059218,96
"9748",413066018,7
"9749",413066018,3
"9750",413066018,10
"9751",409557218,1
"9752",413072818,2
"9753",413072818,1
"9754",413079618,2
"9755",413079618,1
"9756",413086418,13
"9757",413086418,13
"9758",413086418,13
"9759",413086418,10
"9760",413093218,7
"9761",413100018,13
"9762",413100018,2
"9763",413106818,96
"9764",413106818,96
"9765",413113618,1
"9766",414303618,-8
"9767",414303618,-8
"9768",414303618,13
"9769",413120418,2
"9770",413120418,3
"9771",413120418,96
"9772",413127218,13
"9773",413127218,13
"9774",413127218,13
"9775",413127218,13
"9776",413134018,13
"9777",413140818,96
"9778",414310418,-8
"9779",413147618,1
"9780",413154418,14
"9781",413154418,13
"9782",413154418,13
"9783",413161218,13
"9784",413168018,96
"9785",413168018,7
"9786",413174818,2
"9787",413168018,2
"9788",413168018,13
"9789",409931218,13
"9790",414317218,-8
"9791",414324018,-8
"9792",414324018,-8
"9793",410645218,96
"9794",409584418,2
"9795",414330818,-8
"9796",414330818,-8
"9797",409666018,96
"9798",414344418,-8
"9799",414344418,15
"9800",414351218,-8
"9801",414371618,4
"9802",414351218,96
"9803",414378418,-8
"9804",414385218,96
"9805",414385218,1
"9806",414385218,4
"9807",414385218,13
"9808",414392018,-8
"9809",414392018,96
"9810",414874818,5
"9811",414398818,-8
"9812",410080818,14
"9813",414405618,-8
"9814",414405618,-8
"9815",414412418,96
"9816",410332418,96
"9817",410121618,2
"9818",414419218,-8
"9819",414419218,-8
"9820",414432818,-8
"9821",414439618,96
"9822",414446418,96
"9823",410590818,2
"9824",414453218,3
"9825",414460018,-8
"9826",414460018,-8
"9827",414466818,96
"9828",414466818,96
"9829",414480418,-8
"9830",409747618,2
"9831",414487218,-8
"9832",414500818,3
"9833",414500818,2
"9834",414500818,96
"9835",414521218,-8
"9836",414541618,-8
"9837",414541618,2
"9838",414542298,13
"9839",414548418,96
"9840",414548418,96
"9841",414548418,3
"9842",414555218,2
"9843",414555218,96
"9844",414562018,-8
"9845",414568818,96
"9846",414568818,13
"9847",414568818,13
"9848",409972018,1
"9849",414575618,2
"9850",410563618,13
"9851",414582418,10
"9852",414589218,4
"9853",414596018,-8
"9854",414596018,96
"9855",414602818,-8
"9856",414602818,96
"9857",414609618,96
"9858",414609618,96
"9859",410679218,16
"9860",414623218,96
"9861",414623218,13
"9862",414630018,-8
"9863",414630018,2
"9864",414636818,-8
"9865",414636818,3
"9866",414643618,96
"9867",414650418,96
"9868",414650418,6
"9869",414650418,96
"9870",414650418,13
"9871",414650418,13
"9872",414657218,96
"9873",414657218,-8
"9874",414657218,15
"9875",410434418,13
"9876",410434418,7
"9877",410434418,13
"9878",414664018,-8
"9879",414677618,-8
"9880",414684418,96
"9881",414691218,2
"9882",414691218,-8
"9883",414698018,-8
"9884",411366018,2
"9885",414704818,-8
"9886",414711618,96
"9887",414732018,3
"9888",410842418,-9
"9889",414745618,-8
"9890",414745618,96
"9891",414745618,15
"9892",414745618,11
"9893",414752418,-8
"9894",414759218,-8
"9895",414759218,96
"9896",414766018,96
"9897",414772818,-8
"9898",414779618,13
"9899",414786418,-8
"9900",414793218,-8
"9901",414793218,-8
"9902",410325618,2
"9903",414806818,-8
"9904",414813618,96
"9905",414813618,96
"9906",410856018,1
"9907",414820418,-8
"9908",414820418,-8
"9909",414827218,96
"9910",414834018,-8
"9911",414834018,13
"9912",414834018,96
"9913",414840818,-8
"9914",410284818,2
"9915",414847618,-8
"9916",414847618,-8
"9917",414854418,-8
"9918",414854418,2
"9919",413650818,96
"9920",413644018,15
"9921",413644018,15
"9922",414881618,96
"9923",414888418,1
"9924",414902018,96
"9925",410230418,1
"9926",277861618,1
"9927",410842418,96
"9928",414922418,96
"9929",414929218,96
"9930",414922418,96
"9931",414942818,96
"9932",414942818,-8
"9933",414949618,-8
"9934",414956418,-8
"9935",414956418,13
"9936",411869218,1
"9937",414963218,3
"9938",414970018,-8
"9939",414970018,1
"9940",410339218,13
"9941",411243618,3
"9942",411243618,10
"9943",412005218,2
"9944",412046698,7
"9945",411345618,3
"9946",411461218,2
"9947",410720018,2
"9948",411522418,7
"9949",411862418,7
"9950",411950818,13
"9951",412229618,1
"9952",412569618,1
"9953",413378818,1
"9954",413304018,2
"9955",412175218,3
"9956",411910018,7
"9957",411910018,96
"9958",411910018,13
"9959",412141218,13
"9960",414412418,3
"9961",413752818,2
"9962",413202018,1
"9963",413372018,3
"9964",414738818,1
"9965",414772818,3
"9966",412501618,1
"9967",414840818,13
"9968",416561218,-8
"9969",413181618,1
"9970",414412418,13
"9971",413780018,3
"9972",412338418,3
"9973",415371218,1
"9974",414670818,2
"9975",414262818,13
"9976",414262818,13
"9977",414262818,13
"9978",415840418,15
"9979",414466818,96
"9980",412855218,96
"9981",412712418,2
"9982",412753218,6
"9983",416173618,14
"9984",416173618,14
"9985",414806818,2
"9986",412882418,7
"9987",412882418,96
"9988",415269218,7
"9989",415826818,13
"9990",415983218,96
"9991",415561618,2
"9992",415527618,3
"9993",416513618,1
"9994",416534018,1
"9995",415881218,15
"9996",415609218,13
"9997",414092818,1
"9998",414256018,1
"9999",415221618,3
"10000",415350818,2
"10001",415493618,2
"10002",415099218,14
"10003",414976818,-8
"10004",414983618,-8
"10005",414990418,-8
"10006",414990418,-8
"10007",414997218,96
"10008",414990418,13
"10009",415010818,-8
"10010",415010818,-8
"10011",415010818,10
"10012",415024418,2
"10013",415038018,4
"10014",415038018,3
"10015",415031218,96
"10016",415044818,-8
"10017",415044818,96
"10018",415051618,-8
"10019",415051618,-8
"10020",415058418,96
"10021",415058418,-8
"10022",415065218,-8
"10023",415065218,-8
"10024",415072018,-8
"10025",415072018,-8
"10026",415078818,-8
"10027",415078818,-8
"10028",415085618,2
"10029",415099218,96
"10030",415092418,-8
"10031",415112818,-8
"10032",415112818,-8
"10033",415119618,-8
"10034",415119618,-8
"10035",415133218,-8
"10036",415146818,-8
"10037",415153618,-8
"10038",415153618,96
"10039",415160418,96
"10040",415160418,96
"10041",415174018,14
"10042",415174018,-8
"10043",415180818,-8
"10044",415180818,5
"10045",415180818,-8
"10046",415201218,96
"10047",415201218,-8
"10048",415208018,-8
"10049",415208018,2
"10050",415221618,-8
"10051",415228418,-8
"10052",415228418,-8
"10053",415235218,-8
"10054",415235218,96
"10055",415242018,96
"10056",415248818,-8
"10057",415255618,15
"10058",415262418,-8
"10059",415269218,1
"10060",415276018,-8
"10061",415282818,-8
"10062",415289618,96
"10063",415296418,96
"10064",415303218,96
"10065",415303218,7
"10066",415310018,96
"10067",415316818,-8
"10068",415330418,-8
"10069",415337218,-8
"10070",415337218,-8
"10071",415344018,3
"10072",415344018,-8
"10073",415350818,1
"10074",415364418,96
"10075",415364418,96
"10076",415371218,1
"10077",415364418,7
"10078",415378018,-8
"10079",415384818,4
"10080",415384818,2
"10081",415391618,-8
"10082",415398418,-8
"10083",415398418,3
"10084",415405218,-8
"10085",415425618,96
"10086",415425618,-8
"10087",415439218,96
"10088",415446018,1
"10089",415452818,-8
"10090",415459618,-8
"10091",415473218,2
"10092",415466418,5
"10093",415486818,-8
"10094",415486818,-8
"10095",415493618,-8
"10096",415500418,-8
"10097",415500418,-8
"10098",415507218,2
"10099",415514018,7
"10100",415520818,13
"10101",415514018,13
"10102",415527618,2
"10103",415534418,2
"10104",415561618,96
"10105",415568418,-8
"10106",416343618,13
"10107",415582018,2
"10108",415582018,96
"10109",415588818,1
"10110",415588818,1
"10111",415609218,3
"10112",415616018,1
"10113",415616018,96
"10114",415616018,-8
"10115",415636418,-8
"10116",415636418,-8
"10117",415650018,-8
"10118",415650018,-8
"10119",415656818,96
"10120",415656818,-8
"10121",415663618,-8
"10122",415663618,11
"10123",415677218,-8
"10124",415684018,-8
"10125",415690818,-8
"10126",415690818,-8
"10127",415697618,-8
"10128",415704418,96
"10129",415704418,-8
"10130",415718018,-8
"10131",415718018,-8
"10132",415724818,-8
"10133",415738418,96
"10134",415745218,96
"10135",415765618,3
"10136",415772418,96
"10137",415772418,13
"10138",415779218,-8
"10139",415792818,96
"10140",415806418,-8
"10141",415813218,96
"10142",415813218,96
"10143",415820018,96
"10144",415826818,96
"10145",415833618,96
"10146",415833618,96
"10147",415833618,11
"10148",415840418,-8
"10149",415847218,-8
"10150",415847218,-8
"10151",415854018,-8
"10152",415854018,96
"10153",415854018,15
"10154",415860818,-8
"10155",415881218,-8
"10156",415888018,-8
"10157",415888018,-8
"10158",415901618,-8
"10159",415908418,-8
"10160",415915218,-8
"10161",415928818,-8
"10162",415928818,-8
"10163",415928818,11
"10164",415928818,13
"10165",415935618,96
"10166",415935618,96
"10167",415956018,96
"10168",415956018,4
"10169",415962818,-8
"10170",415969618,-8
"10171",415969618,-8
"10172",415969618,-8
"10173",415969618,2
"10174",415969618,7
"10175",415976418,-8
"10176",415976418,-8
"10177",415983218,-8
"10178",415990018,-8
"10179",415990018,-8
"10180",415990018,-8
"10181",415996818,2
"10182",415990018,2
"10183",416003618,-8
"10184",416003618,-8
"10185",416003618,-8
"10186",416017218,-8
"10187",416017218,-8
"10188",416030818,-8
"10189",416044418,-8
"10190",416044418,-8
"10191",416058018,-8
"10192",416058018,-8
"10193",416064818,-8
"10194",416064818,7
"10195",416071618,-8
"10196",416071618,-8
"10197",416071618,13
"10198",416078418,-8
"10199",416085218,-8
"10200",416098818,-8
"10201",416105618,-8
"10202",416112418,-8
"10203",416119218,96
"10204",416119218,96
"10205",416119218,96
"10206",416126018,-8
"10207",416132818,-8
"10208",416139618,96
"10209",416139618,5
"10210",416139618,7
"10211",416139618,7
"10212",416160018,-8
"10213",416173618,-8
"10214",416180418,-8
"10215",416187218,-8
"10216",416194018,-8
"10217",416194018,-8
"10218",416194018,-8
"10219",416200818,-8
"10220",416200818,-8
"10221",416200818,-8
"10222",416200818,-8
"10223",416207618,-8
"10224",416207618,-8
"10225",416207618,2
"10226",416207618,7
"10227",416207618,96
"10228",416214418,-8
"10229",416221218,-8
"10230",416221218,-8
"10231",416234818,-8
"10232",416234818,96
"10233",416241618,-8
"10234",416241618,13
"10235",416255218,-8
"10236",416262018,-8
"10237",416268818,-8
"10238",416275618,-8
"10239",416275618,-8
"10240",416275618,-8
"10241",416282418,96
"10242",416296018,-8
"10243",416296018,-8
"10244",416316418,-8
"10245",416316418,-8
"10246",416323218,5
"10247",416323218,96
"10248",416330018,2
"10249",416343618,-8
"10250",416350418,-8
"10251",416350418,-8
"10252",416364018,-8
"10253",416364018,96
"10254",416370818,2
"10255",416364018,10
"10256",416364018,13
"10257",416377618,-8
"10258",416377618,2
"10259",416384418,7
"10260",416384418,-8
"10261",416384418,13
"10262",416384418,13
"10263",416391218,-8
"10264",416391218,14
"10265",416391218,-8
"10266",416398018,-8
"10267",416398018,-8
"10268",416398018,14
"10269",416411618,96
"10270",416411618,13
"10271",416418418,-8
"10272",416418418,-8
"10273",416425218,-8
"10274",416432018,-8
"10275",416432018,-8
"10276",416432018,-8
"10277",416432698,13
"10278",416432018,13
"10279",416438818,-8
"10280",416459218,-8
"10281",416466018,-8
"10282",416466018,-8
"10283",416472818,96
"10284",416479618,-8
"10285",416486418,-8
"10286",416486418,-8
"10287",416500018,-8
"10288",416500018,-8
"10289",416520418,96
"10290",416506818,-8
"10291",416513618,1
"10292",416527218,96
"10293",416527218,-8
"10294",416534018,-8
"10295",416534018,96
"10296",416534018,-8
"10297",416547618,2
"10298",416540818,96
"10299",416534018,96
"10300",416534018,96
"10301",413582818,96
"10302",413610018,5
"10303",414058818,2
"10304",414562018,2
"10305",414670818,1
"10306",415452818,96
"10307",415908418,1
"10308",415935618,15
"10309",416520418,3
"10310",476006818,13
"10311",476006818,7
"10312",476013618,2
"10313",476020418,13
"10314",476020418,2
"10315",476020418,96
"10316",476034018,96
"10317",476040818,96
"10318",476047618,96
"10319",476061218,13
"10320",476068018,13
"10321",476068018,4
"10322",476074818,13
"10323",476081618,14
"10324",476088418,13
"10325",476095218,1
"10326",476102018,5
"10327",476115618,1
"10328",476122418,13
"10329",476122418,96
"10330",476129218,96
"10331",476136018,3
"10332",476136018,3
"10333",476142818,96
"10334",476142818,96
"10335",480902818,-8
"10336",476149618,96
"10337",480902818,-8
"10338",476149618,96
"10339",480909618,-8
"10340",480909618,-8
"10341",480909618,96
"10342",480909618,96
"10343",480909618,2
"10344",480909618,13
"10345",480916418,-8
"10346",480916418,-8
"10347",480916418,2
"10348",476163218,1
"10349",476170018,13
"10350",476176818,2
"10351",476176818,1
"10352",476183618,3
"10353",476197218,13
"10354",476197218,7
"10355",476204018,96
"10356",476210818,3
"10357",476231218,96
"10358",476238018,2
"10359",476238018,13
"10360",476251618,96
"10361",476258418,14
"10362",476258418,15
"10363",476258418,7
"10364",476258418,2
"10365",476258418,13
"10366",480923218,-8
"10367",480930018,5
"10368",480936818,-8
"10369",480936818,-8
"10370",476278818,13
"10371",476278818,2
"10372",480950418,-8
"10373",480950418,-8
"10374",480957218,7
"10375",480964018,13
"10376",476061218,96
"10377",476285618,2
"10378",476292418,14
"10379",476292418,96
"10380",476299218,1
"10381",476306018,7
"10382",476312818,96
"10383",476326418,2
"10384",476326418,2
"10385",476326418,13
"10386",476326418,7
"10387",476333218,1
"10388",476340018,96
"10389",476346818,13
"10390",476346818,13
"10391",480977618,-8
"10392",480984418,96
"10393",476353618,13
"10394",480991218,-8
"10395",480998018,-8
"10396",480998018,-8
"10397",476360418,3
"10398",476367218,2
"10399",476374018,1
"10400",476374018,7
"10401",476387618,96
"10402",476401218,7
"10403",476401218,6
"10404",476408018,14
"10405",476408018,4
"10406",476421618,13
"10407",476435218,96
"10408",476448818,13
"10409",481004818,-8
"10410",476455618,13
"10411",476462418,7
"10412",476462418,7
"10413",481018418,96
"10414",476476018,3
"10415",476476018,3
"10416",476482818,2
"10417",476489618,2
"10418",476489618,2
"10419",476496418,3
"10420",476503218,13
"10421",476510018,2
"10422",476510018,13
"10423",476516818,96
"10424",476516818,96
"10425",476523618,2
"10426",476523618,2
"10427",476530418,7
"10428",476530418,13
"10429",476537218,96
"10430",476537218,15
"10431",476544018,2
"10432",476557618,4
"10433",476557618,13
"10434",476564418,13
"10435",476564418,7
"10436",476571218,96
"10437",476578018,13
"10438",476578018,96
"10439",476584818,13
"10440",476584818,13
"10441",476584818,13
"10442",476591618,3
"10443",476591618,14
"10444",476598418,2
"10445",476605218,96
"10446",476618818,96
"10447",476618818,13
"10448",476618818,13
"10449",476625618,96
"10450",483840418,13
"10451",476632418,13
"10452",476632418,13
"10453",476632418,7
"10454",476639218,3
"10455",476646018,3
"10456",476652818,13
"10457",476652818,96
"10458",476659618,16
"10459",476659618,3
"10460",476666418,13
"10461",476666418,13
"10462",476673218,96
"10463",476673218,96
"10464",476680018,13
"10465",476686818,96
"10466",476693618,13
"10467",476693618,2
"10468",476700418,3
"10469",476707218,3
"10470",476700418,2
"10471",476720818,2
"10472",476714018,2
"10473",476727618,13
"10474",476727618,13
"10475",476727618,13
"10476",476741218,96
"10477",476741218,13
"10478",481032018,-8
"10479",481038818,-8
"10480",481045618,-8
"10481",481052418,-8
"10482",481052418,-8
"10483",481059218,-8
"10484",481066018,-8
"10485",476748018,2
"10486",481066018,-8
"10487",481072818,-8
"10488",476754818,14
"10489",476761618,96
"10490",476761618,13
"10491",476768418,96
"10492",476782018,13
"10493",476802418,1
"10494",476809218,14
"10495",476306018,3
"10496",476816018,13
"10497",476816018,2
"10498",476822818,7
"10499",476843218,1
"10500",476850018,1
"10501",476863618,13
"10502",476863618,96
"10503",476870418,2
"10504",476877218,13
"10505",476877218,7
"10506",483786018,96
"10507",476884018,2
"10508",476884018,13
"10509",476890818,1
"10510",476890818,96
"10511",476897618,2
"10512",476891498,3
"10513",476911218,3
"10514",476918018,1
"10515",476924818,1
"10516",476931618,13
"10517",476938418,96
"10518",476945218,13
"10519",476945218,2
"10520",476952018,2
"10521",476952018,2
"10522",476958818,96
"10523",476958818,13
"10524",476965618,13
"10525",476972418,4
"10526",476979218,96
"10527",476979218,96
"10528",476986018,7
"10529",481079618,-8
"10530",481079618,96
"10531",481086418,96
"10532",481079618,2
"10533",481093218,7
"10534",476992818,3
"10535",481093218,96
"10536",481100018,13
"10537",481100018,-8
"10538",481106818,-8
"10539",481113618,-8
"10540",481120418,-8
"10541",481120418,-8
"10542",476999618,13
"10543",477006418,1
"10544",477006418,4
"10545",477006418,96
"10546",477013218,2
"10547",477020018,2
"10548",477020018,13
"10549",477020018,2
"10550",477020018,1
"10551",477026818,13
"10552",477026818,96
"10553",477040418,13
"10554",477047218,1
"10555",477047218,2
"10556",477067618,15
"10557",477074418,13
"10558",477081218,96
"10559",477081218,2
"10560",477094818,7
"10561",477094818,13
"10562",477101618,4
"10563",481127218,96
